Tie-break 1;C,B,A;1,1,1;(C(AB));ABC;10110;010;CA
Generated case number 5450;R,h,r,n,f,b,C,s,A,Z,m,j,d,x,E,t,H,w,G,D,Q,K,J,T,N,u,O,F,X,P,S,g,L,i,k,W,a,z,I,o,Y;5,4,12,14,14,2,4,13,6,6,1,4,8,13,8,8,13,3,2,7,6,9,14,7,15,14,7,4,3,9,9,9,11,15,10,9,5,8,11,13,10;((((i((CF)E))((d(hj))(tz)))(((KP)(SW))((g((b(mG))R))(Yk))))(((((aA)I)(L(Q(Xw))))((r(ZD))(Ho)))(((sx)(J(OT)))((fn)(uN)))));S;01010;11010111011111;!
Generated case number 5451;U,K,a,f,L,v,n,V,q,G,i,N,l,M,j,R,e,y,E,p,S,H,X,m,z,t,A,u,b,h,d,g,o;10,6,15,14,1,5,11,6,12,5,7,10,9,4,3,5,9,11,8,1,11,1,8,12,5,5,13,7,1,7,10,2,14;((((y(KV))(mq))((Af)((hi)o)))((((uE)a)(((((HL)(bp))M)X)(el)))((((GR)N)(Ud))((((gj)t)(vz))(Sn)))));;;101001110001011001010001000101110101011000;!
Generated case number 5452;L,s,F,B,E,u,b,o,c,J,D,I,C,K,U,t,y,x,g,A;5,14,9,5,2,1,2,8,5,6,3,6,3,3,1,7,9,2,13,1;(((((x(u(AU)))B)(Lc))(((CD)I)(J(K(Eb)))))((gs)((to)(Fy))));EsJ;0111101010110;01111011000101000011011000000111100101111100;!
Generated case number 5453;F,W,c,a,q,z,u,n,r,i,d,w,P,b,C,p,f,V,G,L,R,Q,k,e,o,s,M,T,D,I,j,Y;9,8,1,14,2,14,2,6,2,10,12,3,6,4,9,10,15,13,12,4,11,13,4,7,11,11,8,7,3,5,7,4;((((G(Pn))(dQ))((V((wL)T))(a(ej))))(((zf)((MW)((Yb)(k(ru)))))(((CF)(ip))(((I(D(cq)))R)(os)))));s;11111;1010;!
Generated case number 5454;E,J,l,y,w,P,M,k,c,L,W,j,V,e,q,a,D,f,s,G,n,N,d,Z,F,g,Q,Y,r,z,i,x,A,u,O,h;13,3,4,12,3,11,10,11,5,10,14,3,13,4,1,14,12,11,14,11,4,15,11,10,4,11,12,15,5,8,2,3,4,5,15,8;((((as)(NO))((Y((Fe)h))(((ln)z)(LM))))((((Z(cr))(G(u(J(qi)))))((Pd)(fg)))(((kD)(Qy))((((jw)(xA))E)(VW)))));NjdaGsjZ;00101110000101010000100100001111000010000;11101100111100101011;!
Generated case number 5455;b,a,h,T,D,m,o,C,L,F,e,B,d,i,N,k,P,c,M,H,E,r,S,A,s,I,W,v,O,y,G,j,R,Y,q,n,V,J,x;6,12,1,4,7,3,13,1,6,7,1,10,11,14,5,8,6,12,4,11,14,15,13,11,5,15,8,13,7,13,10,9,15,6,3,15,12,1,7;((((IR)(nr))((((((CJ)(eh))M)W)(k(TN)))((jB)(GA))))((((H(sL))(d(PY)))((Va)((b(mq))c)))(((So)(vy))(((DF)E)((Ox)i)))));casoLrY;1011110101100010110011000110011100111;11100010000001110001010001010101000010111;DHrssaIc
Generated case number 5456;u,t,L,p,X,S,H,A,M,B,f,F,n,g,x,r,y,i,l,j,d,D,m,o,w,h,z,q,J,N,v,Z,G,P,s,O,E,W,V,Y,c,k,R,Q,U,C;13,11,15,10,2,8,10,6,9,12,8,9,6,8,10,3,14,7,14,13,4,11,7,1,4,13,12,10,1,6,8,2,12,13,9,8,5,9,1,11,9,9,12,11,1,1;(((((FM)(Wc))((ks)(((Z(o(CJ)))E)H)))(((pq)(xD))((QY)(t(AN)))))((((BG)(Rz))((P(n(r((UV)X))))(hj)))(((u(im))(ly))((L(OS))(((dw)f)(gv))))));UP;10101110010100;000100010111011;Wsy
Generated case number 5457;e,q,R,P,d,Q,O,o,D,Y,u,h,Z,W,C,G,X,b,t,x,f,E,n,M,j,F;3,4,11,15,3,6,15,14,9,7,5,10,8,10,7,14,14,10,14,3,15,13,12,5,6,9;(((((Q(de))n)((jC)E))((GX)((Y(xq))o)))(((tO)(Pf))(((ZD)(F(Mu)))((Wb)(hR)))));oCh;01110010111110;11000001111011110010110111011011011111010101;ZEuOqfqbX
Generated case number 5458;l,m,Q,I,V,n,i,c,Y,e,S,u,E,M,K,j,G,r,b,W,x,g,z,d,t,y,p,v,f;3,8,11,11,6,13,14,15,3,1,10,8,10,9,6,7,5,11,11,7,2,6,11,7,1,14,5,10,11;((((bf)(rz))(((V(Yl))(gW))(n(dj))))(((iy)(c(mu)))((((((et)x)G)M)(ES))((vI)((pK)Q)))));ynvyYbz;1001011011100100101001000000011;1110011011;vS
Generated case number 5459;q,Y,x,g,h,V,J,j,W,B,m,o,K,a,d,M,A,X,z,e,E,r,l,k,C,i,f,F,G,S,t,R,O,Q,s,p,u,T,N,U,b;11,4,5,13,9,7,15,11,15,2,13,14,3,7,6,1,3,10,3,14,5,7,12,4,12,2,2,4,7,12,5,3,11,14,9,11,4,5,6,12,5;(((((ar)e)(oJ))((W((Y(fi))(ku)))((hs)((ET)X))))(((((bt)(x(A(MB))))(Oj))((pq)(C((KR)N))))(((SU)(l(d(zF))))((gm)((GV)Q)))));gkaNMKYpk;111000101100000010111110001110101110001010010100010110;;
Generated case number 5460;v,b,h,q,Z,r,j,V,G,W,N,x,u,w;13,4,14,7,11,5,12,2,11,13,10,1,1,8;(((Zj)((rq)W))((vh)((((V(ux))b)w)(NG))));xqbjZxbruu;1100011010111001001000110001111001010011000101100010;000010110001;!
Generated case number 5461;a,c,O,P,T,u,f,r,G,U,N,k,j,o,S,H,x,l,V,Z,y,F,s,n,A,E,b,d,I,g,K,p,w,q,C,X,e,z,m,t,L,M,Y,i,R,D,B,W;13,11,9,9,14,3,5,5,4,14,13,6,15,2,12,5,6,8,7,5,3,9,3,2,5,15,11,5,8,1,11,13,11,5,2,13,4,10,9,10,15,15,14,6,7,11,12,2;(((((Pm)((A(o(gC)))(HZ)))(((df)(qr))(tz)))(((DK)(bc))((wB)(S(ik)))))((((((su)x)N)(Xa))((p((yG)R))(TU)))(((YE)((VI)L))((Mj)((((Wn)e)l)(FO))))));In;11010111110001;100100001010101111010011110000110101;XoUpWI
Generated case number 5462;B,c,T,S,s,U,j,k,A,g,o,L,l,O,a,y,F,p,P,J,i,K,H,R,W,b,h,q,V,X,D,d,w,e,E,Y,v,I,n,G,x;5,1,15,13,6,10,4,14,10,11,9,11,7,2,8,6,7,7,15,15,10,13,15,15,3,7,2,11,8,4,12,3,2,2,13,12,10,7,11,5,4;((((RT)((pV)((X(eh))a)))((((jx)o)(A(BG)))((Ui)(vL))))((((((w(cO))(Wd))g)(nq))((DY)((sy)E)))(((KS)((FI)(bl)))((kH)(JP)))));iwIkl;01101100000011010111100110111;;
Generated case number 5463;d,V,Y,J,w,y,u,U,n,k,t,A,L,c,e,s,N,R,v,M,F,P,g,K,Q,r,f,H,h,X,T,G,b,S,z,i,p,q,m;12,2,9,3,7,9,5,2,12,1,13,5,10,7,6,15,8,6,3,1,9,12,12,2,10,11,14,4,14,6,12,10,5,15,6,14,10,9,14;((((m(w(H(K(Mk)))))(Ss))(((N((UV)A))(FY))((qy)(GL))))((((Q(bu))(pr))((((Jv)R)P)(T(Xe))))(((dg)(n(zc)))((tf)(hi)))));RqXzr;1010010110010111011011010011;1101100100110001110111100100111010110110110110111110111;!
Generated case number 5464;c,U,G,w,Y,u,K,o,T,H,g,R,Q,O,p,r;8,11,11,9,13,15,9,4,12,14,11,15,7,3,2,12;((((Qc)R)(u(K(o(pO)))))(((wG)(Ug))((Tr)(YH))));UKKHoYrRw;101001100110111101110111011010011000;101010000010111101001101011001110;UwRpGUTY
Generated case number 5465;l,p,Q,i,O,D;15,5,15,10,8,3;((iQ)(l((Dp)O)));DpplQlppip;11001101110110011011011101001101;110001;DQ
Generated case number 5466;G,V,H,X,t,o,x,v,c,h,q,W,C,D,F,A,n,i,f,w;7,13,5,13,11,1,12,5,13,8,2,1,14,10,3,9,2,11,15,13;((((Gh)f)((A(((Wo)n)(qF)))(D(Hv))))(((it)(xV))((Xc)(wC))));vWG;0111101010000000;011100011110010111010100100110000101110100010100;!
Generated case number 5467;P,n,y,q,Q,m,Y,A,z,F,H,M,v,s,C,T,K,j,L,c;1,13,2,13,8,13,14,5,13,6,3,6,10,3,3,6,13,1,5,9;(((qz)(Y((s((Pj)y))Q)))(((c(AL))(v((CH)F)))(((MT)K)(mn))));MYmTvyQj;11000010111011001101001101101110110101;101100101100101100110;!
Generated case number 5468;Q,k,J,t,d,r,n,C,N,e,V,D,X,h,F,o,l,L,B,q,a,A,y,H,z,G,M,u,E,I,i,U,b,R,p,K,s,P,Y,f;9,10,8,12,4,15,12,4,5,5,5,9,1,4,15,14,2,4,13,9,8,1,9,14,10,7,11,4,12,6,5,4,14,10,10,13,3,8,15,13;((((Yr)((JP)((Ud)a)))((((hu)D)(Qq))((y(NV))(R(ei)))))((((kp)(zM))((En)(t(I(s((AX)l))))))(((BK)(fH))((bo)((G(CL))F)))));Ifpaupn;1011101101010001001110100011000110101;10111010111110001011100000000111101111110101100011100;IAqkYLCBb
Generated case number 5469;T,f,d,h,g,i,r,A,u,F,M,V,Q;1,14,3,8,4,1,8,6,8,4,8,2,6;((((dF)M)((((Ti)V)g)h))((ru)((AQ)f)));digV;0000010001010101001;000100100010001000101001;FMFFFV
Generated case number 5470;a,t,x,N,C,l,i,S,P,n,B,v,o,z,G,k,J,L,X;2,9,1,5,2,8,15,1,13,10,9,15,7,13,6,11,4,4,6;(((z(o(JL)))(iv))(((lB)(tn))(((N(a(C(Sx))))k)((GX)P))));t;1010;00000111101110011101101110011100110;zLnBknBC
Generated case number 5471;r,C,T,M,w,G,H,U,P,W,Q,V,a,z,s,m,Z,X,D,y,k;5,10,1,11,9,4,5,2,3,7,7,9,15,8,12,10,3,1,12,9,4;((((QW)a)(((G((TX)U))z)((kH)V)))(((wy)(Cm))((M(r(PZ)))(Ds))));PUyPwUT;110110010011100111011010000100110100100;10100000110111010111001101;!
Generated case number 5472;t,d,A,z,X,p,h,J,e,c,v,L,l,Z,W,H,D;15,3,5,13,3,14,6,12,7,13,3,4,2,12,7,11,9;(((cz)(pt))(((e(LA))(DH))((((lX)(dv))J)(Z(hW)))));XvpdzeAtW;11000111001101011001000110001001101111111;111111110;WZ
Generated case number 5473;i,k,O,y,x,c,e,Q,F,L,J,V,t,b,q,p,z,h,s,v,E,r,l,B,G,d;13,14,6,3,8,1,13,14,15,5,11,2,13,4,15,9,14,10,14,9,5,7,15,9,14,8;((((ei)(tG))((Qk)(sz)))(((Fl)(q(dx)))(((B(bE))(pv))((hJ)((LO)(((cV)y)r))))));lxvpiOibLc;10011011111011110100001111101000111001011110011111000;1111101;y
Generated case number 5474;l,e,G,a,y,J,W,O,o,P,H,B,S,j,E,F,p,g,R,D,b,X,C,x,Q,A,d,I,m,t,c,V,w,u,M,Z,k,f,T,r,q,i,h,N;3,9,8,6,3,5,12,14,15,1,13,12,13,15,14,4,15,10,11,11,14,8,3,2,13,9,3,6,4,6,10,12,1,12,11,4,4,8,13,8,4,5,8,12;((((((Zk)f)(h(mq)))((rA)(e(Ji))))(((cg)(DM))((RB)(((Cd)I)N))))((((VW)((a(ly))u))((HQ)(ST)))(((E(t(F((Pw)x))))(Ob))((jo)(p(GX))))));lIS;100101001110110110;110011110100110111110110011101001001100011111;!
Generated case number 5475;h,P,b,D,T,G,m,R,S,t,H,A,Z,o,s,X,r,Y,a,y,Q,i,p;9,12,15,15,7,5,8,11,14,2,11,15,3,6,10,13,5,8,10,7,8,9,7;(((((G(tZ))a)(sH))((R(ro))(PX)))(((S(Tp))(AD))(((yQ)b)((Ym)(hi)))));X;0111;100111000010111100010111110101100000011100;pSoyDmPGY
Generated case number 5476;g,M,Z,c,e,n,U,z;2,5,11,10,6,4,12,7;((ZU)(((gn)z)(c(Me))));g;1000;10001110110100011100110;!
Generated case number 5477;F,d,c,p,D,T,A,Q,g,u,v;2,11,3,5,3,5,7,15,7,11,15;((v((c(FD))(Tp)))((du)((Ag)Q)));TvggQdv;0110001101110111110000;010100101011000111110101010111;FFApgFQ
Generated case number 5478;h,W,U,O,z,M,Y,K,Q,k,P,y,L,Z,e,A,w,S,g,q,N,a,b,V,x,j,G,d,p,R,H;7,9,3,3,15,2,6,6,1,9,11,9,9,11,5,14,2,5,5,2,9,3,4,1,6,14,10,10,11,13,5;((((d(eg))(PZ))((p(K(OU)))((Yx)R)))(((A((a(M(QV)))h))(jz))((((b(qw))L)(NW))((ky)(G(HS))))));KgKYLhjwd;010100001101010011001100110011101011000110000;11001001011100111110011;!
Generated case number 5479;p,V,r,L,v,R,q,e,g,k,N,Y,m,G,j,C,s,a,M;13,12,9,6,12,8,10,11,5,11,14,9,1,7,15,12,2,12,6;(((j(((ms)g)Y))((rq)(ek)))(((C(LM))(Va))((vp)(N(GR)))));VNMYLVR;1010111010011001110010101011111;1001101000101001001111001101101;MrqsNep
Generated case number 5480;h,u,c,C,L,p,D,P,M,o,v,E,x,G,i,l,z,n,V,K,j,U,Y,g,S,H,m,I,Q,A,B,F,f,s,y,a,d,w,X,t,J,N,W,e,r;14,11,14,1,12,10,15,11,9,4,7,8,11,12,15,2,15,1,14,9,11,14,7,2,4,13,12,9,6,15,14,3,13,14,11,5,3,9,2,2,5,14,13,9,13;(((((ew)((Ja)p))((Pj)(ux)))(((yG)(Lm))(((Q(d((Cn)X)))H)(Wf))))((((rB)(NU))((V(Yv))(ch)))(((sA)(Di))((z(E(S(gl))))(((o(tF))I)(KM))))));emevcUj;000000101100000101011101101001100101;1000100100;BP
Generated case number 5481;r,P,m,n,I,h,d,x,Z,o,Q,N,K,b,a,s,l,F,i;10,6,6,1,15,1,4,14,15,4,6,8,4,14,2,3,2,6,1;((((Q((na)s))(m(Kd)))(bx))((IZ)((N(((hi)l)o))(r(FP)))));sxIombQx;000110111001101100100100000011;11100001111001111011110100111100110101111;!
Generated case number 5482;Z,g,j,p,y,K,m,S,N,P,T,M,x,J,h,q,I,U,a,H,i,V,C,w,O,n,A,u,k,G,E,e,F;4,7,3,6,3,11,13,10,8,4,12,13,5,13,2,13,8,4,5,7,5,3,13,3,10,9,8,9,14,8,15,14,1;((((JM)(mq))(((H(yP))e)(k(gA))))(((E(GI))((N(UZ))(nu)))(((OS)((ai)(x((Fh)V))))((KT)(((jw)p)C)))));xmAGV;110110001001111100101101111;00110101010101010111011100111011101;!
Generated case number 5483;X,H,U,y,j,a,Q,e,P,N;12,11,8,9,12,6,9,7,13,4;(((Qy)((Na)H))((Xj)(P(eU))));jjeXyPHPyQ;1011011110100001110011110001000;010110001001001111001;aXNXUy
Generated case number 5484;m,b,g,w,a,W,S,D,I,o,T,Y,k,z,H,J,n,i,Z,B,K,P,e,U,E,u,M,G,y,q,V,F,A,x,X,v,c,R,C,f,p,l,Q,j;7,8,5,14,13,2,8,10,11,12,12,7,6,9,1,1,4,12,8,7,5,9,2,2,1,8,15,14,9,3,14,4,7,15,14,8,6,1,7,15,4,1,3,10;((((Mf)(x(SZ)))(((b(np))(uv))((Py)(zD))))(((((Kg)j)(I(((l(EH))Q)c)))((Ti)(o(kA))))(((a(BC))(((qF)Y)G))((VX)(w(m(((JR)U)(We))))))));aiCDSc;11000101011100110111100110100111;111001001100101111110010100000110100011000000011;!
Generated case number 5485;r,T,W,c,j,S,A,H,d,u,F,b,z,q,G,x,Q,n,M,K,y,l,E,C,D,V,J,s,B;4,11,9,14,1,7,1,10,6,8,4,14,9,3,14,13,13,10,5,4,3,6,7,13,15,10,8,15,14;((((CQ)(xB))(((E(yF))G)(bc)))(((D(SJ))(s((Kr)u)))(((Wz)((((Aj)q)M)H))((Vn)(T(dl))))));nEcWJWuxKn;1110101000011111000100111100010111001010110011101;0100110100111101000111010000101111111100100;!
Generated case number 5486;u,q,d,D,H,L,M,w,U;10,10,13,7,1,3,5,8,7;((d(DU))((w((HL)M))(qu)));MUULL;10110110111010110101;11110101001010010101;uLdHL
Generated case number 5487;h,t,B,i,e,O,v,p,I,F,n,o,f,g,A,U,k,w,c,d,C,K,z,M,Z,b,x,R,P,V,H;13,7,10,2,7,10,7,8,9,2,9,7,9,3,5,14,12,15,9,12,2,3,7,13,7,9,1,7,10,14,12;((((kM)(h((g(Fi))R)))((UV)((Ze)(ot))))((((vz)w)((pI)(bc)))(((fn)(BO))((P(A((xC)K)))(Hd)))));I;10101;1110010111110101101101101111011001110111101;!
Generated case number 5488;a,t,s,B,K,g,N,h,x,S,D,k,m,A,j,E,R,F,L,X,v,Q,V,u,Z,T,Y,r,b,G,y,l,H,f,q,C,U,W,M,n,O,o,w,i,I,c;14,5,1,12,6,13,8,6,8,5,11,12,7,8,14,13,6,14,2,7,12,4,13,6,13,11,1,11,14,1,5,14,12,8,12,4,5,9,10,5,8,2,10,11,8,2;(((((fx)((Q(o(s(GY))))W))((M(SU))((nt)w)))(((D(yK))(Ti))((rB)(H(Rh)))))((((kq)(vE))((V(uX))(Zg)))(((Fa)(bj))((l(mA))(((C(Lc))I)(NO))))));BlNtxNsyg;0110111100111110001101000011111100001011001001010111;11010111100110010110011001000010111;bcUnkg
Generated case number 5489;j,m,T,M,J,Z,Y,i,q,P,u,b,F,l,e,s,x,E,U,O,z;11,2,2,15,2,10,5,2,5,9,8,6,10,6,2,7,3,6,3,13,15;(((OM)((su)z))(((P((ei)(mU)))(F(Yq)))((Zj)((Eb)(l(x(JT)))))));iqmieizTY;10010110111100110100101100100100101011111111110110;1100111111110110100110111110;ZTYmx
Generated case number 5490;B,j,Y,Z,t,O,H,e,w,C,V,U,f,M,D,F,z,K,i,u,k,X,N,a,J,c,G,I,n;6,14,2,6,11,3,8,4,12,4,12,10,6,13,5,10,6,3,6,5,8,12,11,10,9,1,7,5,5;((((a(uB))(Nt))((((KO)Z)V)(X(fi))))(((w(z((cY)C)))(Mj))(((GH)(k(eD)))((JF)((In)U)))));FZNBJFYCF;11101010010010000111110011101100110110011111101;000011011001101000110110100110100110000;aeXweYta
Generated case number 5491;C,s,u,Y,I,t,a,g,b,p,M,E,i,T,j,m,d,W,o,O,A,k,S,x,y,P;13,9,3,14,7,11,11,9,7,15,8,11,5,5,9,7,14,10,10,15,12,8,12,4,12,4;((((A(iI))(Sy))((C((uP)b))(Yd)))((((mM)O)(p(k(xT))))(((gj)(sW))((oE)(at)))));WmaTS;1101110000111101011110010;1000011110010001010000011110000101000001101011110110101;!
Generated case number 5492;c,x,X,K,f,A,B,I,V,P,G,v,a,S,u,p,k,Q,b,Y,T;9,5,10,6,13,10,4,4,12,15,7,15,2,9,7,15,1,15,12,9,7;((((u(Ix))(SY))((cA)(XV)))(((b(K((ka)B)))(f(GT)))((PQ)(pv))));xkuIpPXQY;00011100110000000001011101100011011010011;01110001010011000010111101101111;VIkSvXv
Generated case number 5493;b,Q,i,P,T,F,l,Y,J,L,R,r,g,E,j,O,U,G,m,f,M,k,o,A,y,p,t,N,h,C,a,w,Z,K,S,n,z,D,d;1,2,6,7,15,6,6,13,2,15,8,7,13,14,4,2,7,7,8,13,4,4,8,3,11,10,11,13,12,12,4,3,7,2,1,10,5,10,15;(((((G(w(JK)))(PU))((Zr)L))((Td)(((M(OQ))R)((aj)m))))((((o(k((Sb)A)))(Dn))((p(zF))(ty)))(((Ch)((il)N))((Yf)(gE)))));Z;00100;1001110110011011001100100;ntRnZ
Generated case number 5494;l,y,R,W,x,t,L,m,i,K,k,Z,T,D,f,h,F,E,a,n;14,15,12,5,10,11,12,7,14,11,7,11,5,7,7,1,1,13,13,11;(((y(xK))((Zn)(t(WD))))(((LR)(Ea))(((((Fh)T)f)i)((km)l))));E;1010;000000010111011110111000101111011011111001110000;!
Generated case number 5495;z,g,o,R,D,W,E,H,h,e,x,A,l,d,I,r,N,t,u,T,Y,i,k,c,M,j,s,b,F,w,S,P,n,G,Z,m,v,L,K,a,y,f,J;6,5,12,14,8,10,13,2,15,1,15,9,1,13,3,7,13,1,4,14,13,12,4,7,13,1,9,7,14,8,4,10,6,1,2,8,15,10,3,4,13,11,6;((((vx)((D((HZ)S))((ak)m)))(((wA)((u((jl)(t(Ge))))s))((LP)(W(g(IK))))))((((f(Jn))(io))((EM)(NY)))((((zb)d)(yF))((RT)((cr)h)))));wzdJcMGId;010001100001100110001011110010101010101110011111011001;01010001011100110111000111111101100110110010101;usoWmroLM
Generated case number 5496;p,w,b,O,h,j,c,P,o,I,L,x,A,q,i,X,k,s,H,t,g,T,n,Y,S,M,R,E,a,Q,u,l,m;5,3,11,2,3,11,3,1,5,13,10,11,8,13,13,14,1,1,4,10,5,7,5,15,5,13,15,8,12,5,4,6,3;((((xa)((l(mw))I))((Mi)(qX)))((((TA)R)(Y(E(Hu))))(((L(((Pk)(sO))Q))((Sg)(no)))((tb)((p(ch))j)))));OgqsmgbnRo;11001011110101011011001010001010110101111011101101001110111;00;!
Generated case number 5497;U,i,l,E,A,n,S,N,G,J,r,T,P,Z,f;7,2,5,10,11,13,10,1,7,6,9,6,8,4,10;(((fA)((lJ)(TG)))((n(((Ni)Z)U))((Pr)(ES))));EAET;111000111100110;10100101101101;iTr
Generated case number 5498;u,w,P,W,K,O,N,n,M,B,R,i,H,y,L,G,k,Z,f,p,h,E,s,Q,U,a,t,b,T,S,o,F,X,d,c,Y,g,x,q,V,l,e,I,r,C,D,J,z,v,A,j,m;3,12,10,12,12,13,5,6,10,5,12,2,12,3,1,10,14,8,6,5,13,4,2,14,4,5,10,5,11,9,9,13,13,6,1,11,14,10,15,9,9,8,9,2,3,14,7,8,13,5,13,8;((((((ab)t)(x(p(Cu))))((TY)(HK)))(((RW)((df)w))(((n(yE))F)(OX))))((((hj)(vD))((Qg)(k(J(((Lc)i)U)))))(((q(Ze))((mz)(((rs)A)I)))(((SV)(lo))(((BN)G)(MP))))));xeQFKrcsGB;0001011001110100011010011111011000101111001110110011111011111000;010010101101100110001110101000110010101111011100;!
Generated case number 5499;q,J,O,U,w,Q,m,n,k,Z,Y,r,E,V,l,N,B,f,G,b,P,K,C,p,D,z,o,I,X,a,F,M,v,j;7,15,6,12,3,1,10,5,9,11,14,10,6,5,5,13,14,14,7,2,12,4,11,13,14,2,9,4,10,7,2,6,7,6;((((Np)(BD))((Y(aq))(f(v(IK)))))(((J(((bz)V)k))((oX)((ln)m)))(((rC)(Z(E((QF)w))))(((MO)P)(U(jG))))));;;011110111011101001100111000110110111001110001;!
Generated case number 5500;L,B,p,A,s,j,k,U,H,Z,o,K,f,I,V,y,S,R,b,i,w,c,O,h,r,d,X,v,Q,a,N,P,l,q,x,D,C,Y,z,u,t,m,J,e,F,g,W,n,G,E,M;15,3,13,6,14,9,11,10,11,6,15,2,7,5,14,10,10,11,6,6,1,10,12,14,3,3,11,7,6,7,10,2,15,6,15,4,1,7,5,2,15,4,13,12,3,6,7,15,12,8,4;(((((Uc)(y(zA)))((HR)(Xk)))(((((BF)Q)G)(O(Zb)))((((dr)g)e)((iq)J))))((((pV)((WY)(af)))((hs)((v(((Cw)K)D))L)))(((ln)(ot))((x(E(M(Pu))))(((mI)j)(NS))))));J;01111;1001110000110111000110101000101111110010110111111000110;!
Generated case number 5501;t,G,V,N,u,r,D,c,Q,S,K,F,o,n,W,k,v,z,A;3,1,4,1,5,9,6,7,11,10,11,9,10,5,6,4,14,5,12;(((A(DW))(v(c(Vk))))(((Fr)((((GN)t)n)S))((o(uz))(KQ))));v;010;101001001101111111011001010000101001;tWkKoGt
Generated case number 5502;K,T,a,A,f,L,i,x,J,m,s,k,Y,F,d,e,p,B,o,t,V,b,Z,S,j,H,v,n,w,O,D,l,R,u,z,U,h,W,I,N,G,C,c,M,P,Q,y,q,E,X,g,r;2,13,11,2,2,13,15,5,13,6,2,13,11,13,8,15,8,12,3,14,8,4,2,12,5,11,5,2,14,10,12,1,14,6,12,2,10,1,14,8,8,15,3,12,1,15,14,7,8,8,15,8;(((((HY)(aB))((DM)(S((co)m))))(((zF)(JL))((Tk)((uq)I))))((((Rt)(wy))((CQ)(eg)))(((i(EG))((((K(PW))(UZ))N)(VX)))((((b(fn))d)(pr))((((s(lA))j)O)(h(vx)))))));GjG;1100111111001110011;11101101101110100010010000011111101;!
Generated case number 5503;F,T,S,M,d,y,s,a,g,w,G,E,W,x,V;11,6,14,11,13,13,6,6,6,8,9,7,2,4,2;((((Ta)(gs))(dy))((S(E((VW)x)))((wG)(FM))));E;1010;1101111110111101;!
Generated case number 5504;F,c,u,n,Q,C,P,O,e,b,I,j,Z,t,H,T,r,q,z,U,d,v,D,l;7,14,6,8,6,4,12,6,5,3,10,7,15,14,7,12,14,2,13,1,12,5,4,14;((((nI)((ev)(OQ)))((PT)((((Uq)b)u)d)))(((z(FH))(cl))((rt)((j(CD))Z))));cnO;1010000000110;1101100;!
Generated case number 5505;u,N,L,e,c,l,z,x,U,Q,G,J,i,p,h,m,g,V,M,k,Y,S,t,n,R,O,F,Z,s,o,d,P,D,C,B,b,j,T,K,A;4,1,8,5,1,13,15,15,10,12,6,12,7,4,8,9,8,2,1,2,2,10,3,11,14,3,11,4,10,6,1,15,14,15,4,5,3,7,6,14;((((R(i(B((MN)V))))(CP))((xz)((L((Y(cd))Z))(gh))))(((((pu)m)(((kO)b)S))((Us)(F(eG))))(((nJ)((K(jt))Q))(((oT)l)(AD)))));zxFeDZQxl;01010100101101011101111101101111011010011101;1011111110001011100110101111001;GoedJ
Generated case number 5506;J,O,X,W,t,U,Z,D,R,B;1,5,3,2,3,14,3,10,10,3;((R((B(JW))(XZ)))(U((tO)D)));;;0001100101001110011011100;RXJZROt
Generated case number 5507;K,L,V,i,h,q,N,X,J,D,H,R,Q,S,W,m,w,p,Z;11,11,3,7,5,11,12,4,5,12,6,11,7,8,14,9,4,6,15;(((WZ)((S(wJ))(m(hH))))(((KL)(Rq))((DN)((pQ)((VX)i)))));;;110101110011111100010101111011110111111;NhHDwXQi
Generated case number 5508;U,M,B,r,d,u,o,c,l,X,m,S,s,e,F,G,W,j,C;14,11,11,1,5,7,15,11,11,9,10,5,15,15,9,11,6,5,4;(((s(FX))((((rC)S)(dj))(mB)))(((GM)(cl))(((Wu)U)(eo))));lSsm;1011010010000110;01;!
Generated case number 5509;C,R,D,X,d,i,j,Q,s,H,f,S,a,A;3,3,8,5,13,9,8,5,2,8,12,7,3,5;(((ji)((A(sC))(QX)))((f((Ra)S))(d(DH))));Q;0110;0100100001111;!
Generated case number 5510;C,f,r,A,u,s,X,H,N,L,e,j,t,i,V,c;12,7,9,2,1,10,2,9,7,14,1,1,5,4,5,13;(((rs)((t((uA)(X(ej))))C))((cL)((Nf)(H(iV)))));XCAfVA;010110011010101110111111010101;0000101101111011110111;!
Generated case number 5511;x,N,F,A,j,q,H,G,P,C,m,n,s,B,E,w,D,r,z,I,c,K,l,h,Y,o,T,p,b,O,t,i,R,Z,X,g,k,d,J,u,S;14,13,5,7,11,7,14,14,13,1,5,10,15,7,8,2,6,14,15,12,4,9,10,11,2,9,13,15,1,2,2,7,5,4,3,13,6,4,12,3,15;((((Sp)(sz))(((((Yt)Z)(cd))(Ko))(((FR)((wX)m))(ln))))((((hj)((Dk)I))((JN)(PT)))(((g(AB))(((u((Cb)O))i)G))((Hr)(x(qE))))));Hsu;1110000101101000;000010000011011110100101;Shmb
Generated case number 5512;X,l;10,3;(lX);lXll;0100;0110;lXXl
Generated case number 5513;j,f,K,E,P,y,a,M,v,m,J,A,t,i,n,V,k,X,o,Q,e,H,s,x;3,3,9,8,15,8,9,8,7,8,12,8,15,4,14,13,3,10,3,13,9,2,15,10;((((ae)(Xx))((((Hf)(jk))J)(QV)))(((((oi)v)n)(Ps))((t(AE))((Mm)(yK)))));KxmkPxVaMK;1111100111110101001110100011011100001110011111;01001010110100101000010011000111110010001;jsjixeyf
